,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,pais,latitud,longitud
17,54,8,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': 8}, {'layer': '500mb', 'rh': 5}, {'layer': '450mb', 'rh': 11}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 12}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 25, 'speed': 3}, {'layer': '900mb', 'direction': 15, 'speed': 3}, {'layer': '850mb', 'direction': 5, 'speed': 3}, {'layer': '800mb', 'direction': 0, 'speed': 3}, {'layer': '750mb', 'direction': 10, 'speed': 3}, {'layer': '700mb', 'direction': 5, 'speed': 3}, {'layer': '650mb', 'direction': 0, 'speed': 3}, {'layer': '600mb', 'direction': 340, 'speed': 3}, {'layer': '550mb', 'direction': 300, 'speed': 2}, {'layer': '500mb', 'direction': 290, 'speed': 3}, {'layer': '450mb', 'direction': 295, 'speed': 5}, {'layer': '400mb', 'direction': 290, 'speed': 5}, {'layer': '350mb', 'direction': 280, 'speed': 5}, {'layer': '300mb', 'direction': 280, 'speed': 5}, {'layer': '250mb', 'direction': 280, 'speed': 5}, {'layer': '200mb', 'direction': 270, 'speed': 6}]",25,-1,11,1021,rain,2,0,40,3,Australia,-24.7761086,134.755
18,57,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': 12}, {'layer': '500mb', 'rh': 8}, {'layer': '450mb', 'rh': 9}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 13}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 15}]","[{'layer': '950mb', 'direction': 20, 'speed': 4}, {'layer': '900mb', 'direction': 15, 'speed': 4}, {'layer': '850mb', 'direction': 15, 'speed': 3}, {'layer': '800mb', 'direction': 10, 'speed': 3}, {'layer': '750mb', 'direction': 0, 'speed': 3}, {'layer': '700mb', 'direction': 355, 'speed': 3}, {'layer': '650mb', 'direction': 350, 'speed': 3}, {'layer': '600mb', 'direction': 330, 'speed': 3}, {'layer': '550mb', 'direction': 310, 'speed': 3}, {'layer': '500mb', 'direction': 295, 'speed': 4}, {'layer': '450mb', 'direction': 300, 'speed': 5}, {'layer': '400mb', 'direction': 290, 'speed': 5}, {'layer': '350mb', 'direction': 295, 'speed': 5}, {'layer': '300mb', 'direction': 285, 'speed': 5}, {'layer': '250mb', 'direction': 275, 'speed': 6}, {'layer': '200mb', 'direction': 270, 'speed': 6}]",24,-1,11,1018,rain,2,0,30,3,Australia,-24.7761086,134.755
19,60,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 13}, {'layer': '750mb', 'rh': 12}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 5}, {'layer': '600mb', 'rh': 9}, {'layer': '550mb', 'rh': 13}, {'layer': '500mb', 'rh': 11}, {'layer': '450mb', 'rh': 10}, {'layer': '400mb', 'rh': 12}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 10}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 10}]","[{'layer': '950mb', 'direction': 0, 'speed': 4}, {'layer': '900mb', 'direction': 355, 'speed': 4}, {'layer': '850mb', 'direction': 355, 'speed': 4}, {'layer': '800mb', 'direction': 355, 'speed': 3}, {'layer': '750mb', 'direction': 350, 'speed': 3}, {'layer': '700mb', 'direction': 350, 'speed': 3}, {'layer': '650mb', 'direction': 330, 'speed': 3}, {'layer': '600mb', 'direction': 330, 'speed': 3}, {'layer': '550mb', 'direction': 315, 'speed': 3}, {'layer': '500mb', 'direction': 300, 'speed': 4}, {'layer': '450mb', 'direction': 305, 'speed': 4}, {'layer': '400mb', 'direction': 300, 'speed': 5}, {'layer': '350mb', 'direction': 295, 'speed': 5}, {'layer': '300mb', 'direction': 290, 'speed': 5}, {'layer': '250mb', 'direction': 285, 'speed': 6}, {'layer': '200mb', 'direction': 280, 'speed': 6}]",25,-1,12,1017,rain,3,0,355,3,Australia,-24.7761086,134.755
20,63,8,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 4}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 12}, {'layer': '500mb', 'rh': 10}, {'layer': '450mb', 'rh': 10}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 5, 'speed': 3}, {'layer': '900mb', 'direction': 355, 'speed': 3}, {'layer': '850mb', 'direction': 345, 'speed': 3}, {'layer': '800mb', 'direction': 340, 'speed': 3}, {'layer': '750mb', 'direction': 335, 'speed': 3}, {'layer': '700mb', 'direction': 335, 'speed': 3}, {'layer': '650mb', 'direction': 330, 'speed': 3}, {'layer': '600mb', 'direction': 325, 'speed': 4}, {'layer': '550mb', 'direction': 305, 'speed': 4}, {'layer': '500mb', 'direction': 300, 'speed': 5}, {'layer': '450mb', 'direction': 300, 'speed': 5}, {'layer': '400mb', 'direction': 300, 'speed': 5}, {'layer': '350mb', 'direction': 295, 'speed': 5}, {'layer': '300mb', 'direction': 280, 'speed': 6}, {'layer': '250mb', 'direction': 275, 'speed': 6}, {'layer': '200mb', 'direction': 270, 'speed': 7}]",24,-1,11,1017,rain,3,0,5,3,Australia,-24.7761086,134.755
21,66,8,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 13}, {'layer': '650mb', 'rh': 13}, {'layer': '600mb', 'rh': 14}, {'layer': '550mb', 'rh': 14}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 13}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 11}, {'layer': '200mb', 'rh': 11}]","[{'layer': '950mb', 'direction': 350, 'speed': 3}, {'layer': '900mb', 'direction': 335, 'speed': 3}, {'layer': '850mb', 'direction': 325, 'speed': 3}, {'layer': '800mb', 'direction': 320, 'speed': 3}, {'layer': '750mb', 'direction': 320, 'speed': 3}, {'layer': '700mb', 'direction': 325, 'speed': 4}, {'layer': '650mb', 'direction': 325, 'speed': 4}, {'layer': '600mb', 'direction': 325, 'speed': 4}, {'layer': '550mb', 'direction': 310, 'speed': 5}, {'layer': '500mb', 'direction': 310, 'speed': 5}, {'layer': '450mb', 'direction': 300, 'speed': 5}, {'layer': '400mb', 'direction': 305, 'speed': 5}, {'layer': '350mb', 'direction': 300, 'speed': 5}, {'layer': '300mb', 'direction': 280, 'speed': 6}, {'layer': '250mb', 'direction': 270, 'speed': 7}, {'layer': '200mb', 'direction': 270, 'speed': 7}]",24,-1,12,1018,rain,3,0,355,3,Australia,-24.7761086,134.755
22,69,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 13}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 13}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 14}]","[{'layer': '950mb', 'direction': 325, 'speed': 3}, {'layer': '900mb', 'direction': 325, 'speed': 3}, {'layer': '850mb', 'direction': 325, 'speed': 3}, {'layer': '800mb', 'direction': 325, 'speed': 4}, {'layer': '750mb', 'direction': 325, 'speed': 4}, {'layer': '700mb', 'direction': 320, 'speed': 4}, {'layer': '650mb', 'direction': 320, 'speed': 4}, {'layer': '600mb', 'direction': 305, 'speed': 5}, {'layer': '550mb', 'direction': 295, 'speed': 5}, {'layer': '500mb', 'direction': 300, 'speed': 5}, {'layer': '450mb', 'direction': 305, 'speed': 5}, {'layer': '400mb', 'direction': 305, 'speed': 5}, {'layer': '350mb', 'direction': 295, 'speed': 5}, {'layer': '300mb', 'direction': 300, 'speed': 5}, {'layer': '250mb', 'direction': 295, 'speed': 6}, {'layer': '200mb', 'direction': 285, 'speed': 7}]",24,-1,12,1016,rain,4,0,330,3,Australia,-24.7761086,134.755
23,72,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 12}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 10}, {'layer': '600mb', 'rh': 11}, {'layer': '550mb', 'rh': 13}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 330, 'speed': 4}, {'layer': '900mb', 'direction': 325, 'speed': 4}, {'layer': '850mb', 'direction': 310, 'speed': 4}, {'layer': '800mb', 'direction': 300, 'speed': 4}, {'layer': '750mb', 'direction': 295, 'speed': 4}, {'layer': '700mb', 'direction': 295, 'speed': 4}, {'layer': '650mb', 'direction': 315, 'speed': 4}, {'layer': '600mb', 'direction': 315, 'speed': 5}, {'layer': '550mb', 'direction': 295, 'speed': 4}, {'layer': '500mb', 'direction': 310, 'speed': 5}, {'layer': '450mb', 'direction': 310, 'speed': 6}, {'layer': '400mb', 'direction': 305, 'speed': 6}, {'layer': '350mb', 'direction': 295, 'speed': 6}, {'layer': '300mb', 'direction': 295, 'speed': 6}, {'layer': '250mb', 'direction': 285, 'speed': 7}, {'layer': '200mb', 'direction': 285, 'speed': 7}]",25,-1,11,1014,rain,4,0,330,3,Australia,-24.7761086,134.755
24,75,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 13}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 300, 'speed': 3}, {'layer': '900mb', 'direction': 305, 'speed': 3}, {'layer': '850mb', 'direction': 315, 'speed': 3}, {'layer': '800mb', 'direction': 315, 'speed': 4}, {'layer': '750mb', 'direction': 290, 'speed': 3}, {'layer': '700mb', 'direction': 265, 'speed': 3}, {'layer': '650mb', 'direction': 270, 'speed': 4}, {'layer': '600mb', 'direction': 280, 'speed': 5}, {'layer': '550mb', 'direction': 295, 'speed': 5}, {'layer': '500mb', 'direction': 300, 'speed': 5}, {'layer': '450mb', 'direction': 300, 'speed': 5}, {'layer': '400mb', 'direction': 300, 'speed': 6}, {'layer': '350mb', 'direction': 300, 'speed': 6}, {'layer': '300mb', 'direction': 290, 'speed': 6}, {'layer': '250mb', 'direction': 290, 'speed': 6}, {'layer': '200mb', 'direction': 285, 'speed': 7}]",25,-1,11,1014,rain,4,0,295,3,Australia,-24.7761086,134.755
25,78,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 12}, {'layer': '700mb', 'rh': 13}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 300, 'speed': 3}, {'layer': '900mb', 'direction': 290, 'speed': 3}, {'layer': '850mb', 'direction': 290, 'speed': 3}, {'layer': '800mb', 'direction': 290, 'speed': 3}, {'layer': '750mb', 'direction': 290, 'speed': 3}, {'layer': '700mb', 'direction': 265, 'speed': 3}, {'layer': '650mb', 'direction': 265, 'speed': 4}, {'layer': '600mb', 'direction': 280, 'speed': 5}, {'layer': '550mb', 'direction': 315, 'speed': 5}, {'layer': '500mb', 'direction': 305, 'speed': 5}, {'layer': '450mb', 'direction': 305, 'speed': 5}, {'layer': '400mb', 'direction': 295, 'speed': 6}, {'layer': '350mb', 'direction': 295, 'speed': 6}, {'layer': '300mb', 'direction': 290, 'speed': 6}, {'layer': '250mb', 'direction': 285, 'speed': 6}, {'layer': '200mb', 'direction': 290, 'speed': 7}]",25,-1,11,1015,rain,4,0,325,3,Australia,-24.7761086,134.755
26,81,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 14}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 14}, {'layer': '550mb', 'rh': 14}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 10}]","[{'layer': '950mb', 'direction': 300, 'speed': 3}, {'layer': '900mb', 'direction': 295, 'speed': 3}, {'layer': '850mb', 'direction': 295, 'speed': 3}, {'layer': '800mb', 'direction': 295, 'speed': 3}, {'layer': '750mb', 'direction': 285, 'speed': 3}, {'layer': '700mb', 'direction': 295, 'speed': 2}, {'layer': '650mb', 'direction': 285, 'speed': 3}, {'layer': '600mb', 'direction': 295, 'speed': 5}, {'layer': '550mb', 'direction': 310, 'speed': 5}, {'layer': '500mb', 'direction': 305, 'speed': 6}, {'layer': '450mb', 'direction': 310, 'speed': 5}, {'layer': '400mb', 'direction': 300, 'speed': 6}, {'layer': '350mb', 'direction': 295, 'speed': 6}, {'layer': '300mb', 'direction': 295, 'speed': 6}, {'layer': '250mb', 'direction': 305, 'speed': 7}, {'layer': '200mb', 'direction': 295, 'speed': 7}]",24,-1,12,1014,rain,4,0,315,3,Australia,-24.7761086,134.755
27,84,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 13}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 14}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 300, 'speed': 3}, {'layer': '900mb', 'direction': 305, 'speed': 3}, {'layer': '850mb', 'direction': 295, 'speed': 3}, {'layer': '800mb', 'direction': 260, 'speed': 3}, {'layer': '750mb', 'direction': 265, 'speed': 3}, {'layer': '700mb', 'direction': 285, 'speed': 3}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 305, 'speed': 5}, {'layer': '550mb', 'direction': 305, 'speed': 5}, {'layer': '500mb', 'direction': 320, 'speed': 5}, {'layer': '450mb', 'direction': 310, 'speed': 6}, {'layer': '400mb', 'direction': 315, 'speed': 6}, {'layer': '350mb', 'direction': 310, 'speed': 6}, {'layer': '300mb', 'direction': 295, 'speed': 6}, {'layer': '250mb', 'direction': 305, 'speed': 6}, {'layer': '200mb', 'direction': 295, 'speed': 7}]",24,-1,11,1014,rain,4,0,295,3,Australia,-24.7761086,134.755
28,87,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 14}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 14}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 325, 'speed': 2}, {'layer': '900mb', 'direction': 310, 'speed': 2}, {'layer': '850mb', 'direction': 275, 'speed': 2}, {'layer': '800mb', 'direction': 270, 'speed': 3}, {'layer': '750mb', 'direction': 270, 'speed': 5}, {'layer': '700mb', 'direction': 265, 'speed': 5}, {'layer': '650mb', 'direction': 310, 'speed': 3}, {'layer': '600mb', 'direction': 300, 'speed': 5}, {'layer': '550mb', 'direction': 300, 'speed': 6}, {'layer': '500mb', 'direction': 300, 'speed': 6}, {'layer': '450mb', 'direction': 300, 'speed': 6}, {'layer': '400mb', 'direction': 295, 'speed': 5}, {'layer': '350mb', 'direction': 310, 'speed': 5}, {'layer': '300mb', 'direction': 320, 'speed': 6}, {'layer': '250mb', 'direction': 315, 'speed': 6}, {'layer': '200mb', 'direction': 300, 'speed': 7}]",24,-1,10,1014,rain,4,0,300,2,Australia,-24.7761086,134.755
29,90,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 12}, {'layer': '700mb', 'rh': 14}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 12}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 340, 'speed': 2}, {'layer': '900mb', 'direction': 315, 'speed': 2}, {'layer': '850mb', 'direction': 280, 'speed': 3}, {'layer': '800mb', 'direction': 250, 'speed': 4}, {'layer': '750mb', 'direction': 275, 'speed': 4}, {'layer': '700mb', 'direction': 285, 'speed': 4}, {'layer': '650mb', 'direction': 275, 'speed': 5}, {'layer': '600mb', 'direction': 310, 'speed': 6}, {'layer': '550mb', 'direction': 295, 'speed': 6}, {'layer': '500mb', 'direction': 295, 'speed': 6}, {'layer': '450mb', 'direction': 295, 'speed': 6}, {'layer': '400mb', 'direction': 305, 'speed': 5}, {'layer': '350mb', 'direction': 300, 'speed': 6}, {'layer': '300mb', 'direction': 310, 'speed': 6}, {'layer': '250mb', 'direction': 315, 'speed': 7}, {'layer': '200mb', 'direction': 300, 'speed': 7}]",23,-1,11,1015,rain,4,0,15,2,Australia,-24.7761086,134.755
30,93,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 13}, {'layer': '750mb', 'rh': 14}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 285, 'speed': 3}, {'layer': '900mb', 'direction': 280, 'speed': 3}, {'layer': '850mb', 'direction': 275, 'speed': 3}, {'layer': '800mb', 'direction': 250, 'speed': 3}, {'layer': '750mb', 'direction': 255, 'speed': 3}, {'layer': '700mb', 'direction': 295, 'speed': 4}, {'layer': '650mb', 'direction': 295, 'speed': 5}, {'layer': '600mb', 'direction': 280, 'speed': 5}, {'layer': '550mb', 'direction': 290, 'speed': 5}, {'layer': '500mb', 'direction': 300, 'speed': 5}, {'layer': '450mb', 'direction': 295, 'speed': 5}, {'layer': '400mb', 'direction': 290, 'speed': 5}, {'layer': '350mb', 'direction': 300, 'speed': 6}, {'layer': '300mb', 'direction': 315, 'speed': 6}, {'layer': '250mb', 'direction': 325, 'speed': 7}, {'layer': '200mb', 'direction': 305, 'speed': 7}]",23,-1,12,1014,rain,4,0,295,2,Australia,-24.7761086,134.755
31,96,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 14}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 14}, {'layer': '350mb', 'rh': 12}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 320, 'speed': 3}, {'layer': '900mb', 'direction': 305, 'speed': 3}, {'layer': '850mb', 'direction': 270, 'speed': 3}, {'layer': '800mb', 'direction': 265, 'speed': 4}, {'layer': '750mb', 'direction': 265, 'speed': 5}, {'layer': '700mb', 'direction': 280, 'speed': 5}, {'layer': '650mb', 'direction': 270, 'speed': 5}, {'layer': '600mb', 'direction': 290, 'speed': 5}, {'layer': '550mb', 'direction': 300, 'speed': 6}, {'layer': '500mb', 'direction': 300, 'speed': 6}, {'layer': '450mb', 'direction': 295, 'speed': 5}, {'layer': '400mb', 'direction': 305, 'speed': 5}, {'layer': '350mb', 'direction': 310, 'speed': 6}, {'layer': '300mb', 'direction': 325, 'speed': 7}, {'layer': '250mb', 'direction': 340, 'speed': 7}, {'layer': '200mb', 'direction': 310, 'speed': 7}]",23,-1,11,1013,rain,4,0,345,2,Australia,-24.7761086,134.755
32,99,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 11}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 14}, {'layer': '550mb', 'rh': 13}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 14}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 13}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 285, 'speed': 2}, {'layer': '900mb', 'direction': 270, 'speed': 3}, {'layer': '850mb', 'direction': 260, 'speed': 4}, {'layer': '800mb', 'direction': 255, 'speed': 3}, {'layer': '750mb', 'direction': 230, 'speed': 3}, {'layer': '700mb', 'direction': 205, 'speed': 3}, {'layer': '650mb', 'direction': 230, 'speed': 4}, {'layer': '600mb', 'direction': 290, 'speed': 5}, {'layer': '550mb', 'direction': 295, 'speed': 5}, {'layer': '500mb', 'direction': 290, 'speed': 5}, {'layer': '450mb', 'direction': 300, 'speed': 5}, {'layer': '400mb', 'direction': 310, 'speed': 5}, {'layer': '350mb', 'direction': 315, 'speed': 6}, {'layer': '300mb', 'direction': 330, 'speed': 7}, {'layer': '250mb', 'direction': 350, 'speed': 7}, {'layer': '200mb', 'direction': 305, 'speed': 6}]",24,-1,10,1014,rain,4,0,300,2,Australia,-24.7761086,134.755
33,102,8,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 13}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 11}, {'layer': '550mb', 'rh': 10}, {'layer': '500mb', 'rh': 10}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 6}, {'layer': '300mb', 'rh': 14}, {'layer': '250mb', 'rh': 13}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 280, 'speed': 3}, {'layer': '900mb', 'direction': 265, 'speed': 3}, {'layer': '850mb', 'direction': 265, 'speed': 3}, {'layer': '800mb', 'direction': 260, 'speed': 2}, {'layer': '750mb', 'direction': 265, 'speed': 2}, {'layer': '700mb', 'direction': 295, 'speed': 3}, {'layer': '650mb', 'direction': 300, 'speed': 3}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 290, 'speed': 4}, {'layer': '500mb', 'direction': 290, 'speed': 4}, {'layer': '450mb', 'direction': 310, 'speed': 4}, {'layer': '400mb', 'direction': 315, 'speed': 5}, {'layer': '350mb', 'direction': 325, 'speed': 6}, {'layer': '300mb', 'direction': 340, 'speed': 6}, {'layer': '250mb', 'direction': 325, 'speed': 7}, {'layer': '200mb', 'direction': 310, 'speed': 6}]",24,-1,10,1015,rain,4,0,310,2,Australia,-24.7761086,134.755
