,type,country,sex_,species_,fatal_(y/n),date,new_sex,new_type,year,age,new_age
525,Unprovoked,reunion,M,unspecified,N,22-Jul-2014,M,Unprovoked,2014.0,51.0,51.0
526,Unprovoked,usa,M,unspecified,N,21-Jul-2014,M,Unprovoked,2014.0,8.0,8.0
527,Unprovoked,spain,,unspecified,N,20-Jul-2014,M,Unprovoked,2014.0,27.6,27.32915451895044
528,Unprovoked,usa,M,unspecified,N,16-Jul-2014,M,Unprovoked,2014.0,61.0,61.0
529,Unprovoked,usa,M,unspecified,N,14-Jul-2014,M,Unprovoked,2014.0,39.0,39.0
530,Invalid,bahamas,M,unspecified,,13-Jul-2014,M,Invalid,2014.0,63.0,63.0
531,Unprovoked,usa,M,unspecified,N,12-Jul-2014,M,Unprovoked,2014.0,27.6,27.32915451895044
532,Unprovoked,usa,M,unspecified,N,9-Jul-2014,M,Unprovoked,2014.0,14.0,14.0
533,Provoked,usa,M,white_shark,N,5-Jul-2014,M,Provoked,2014.0,27.6,27.32915451895044
534,Unprovoked,usa,M,unspecified,N,5-Jul-2014,M,Unprovoked,2014.0,27.6,27.32915451895044
535,Unprovoked,usa,M,unspecified,N,3-Jul-2014,M,Unprovoked,2014.0,19.0,19.0
536,Boat,st. martin,M,white_shark,N,Reported 27-Jun-2014,M,Boat,2014.0,48.0,48.0
537,Unprovoked,bahamas,M,unspecified,N,25-Jun-2014,M,Unprovoked,2014.0,42.0,42.0
538,Unprovoked,australia,M,unspecified,N,18-Jun-2014,M,Unprovoked,2014.0,27.6,27.32915451895044
539,Unprovoked,australia,M,unspecified,N,18-Jun-2014,M,Unprovoked,2014.0,15.0,15.0
540,Provoked,australia,M,bull_shark,N,Reported 17-Jun-2014,M,Provoked,2014.0,27.6,27.32915451895044
541,Unprovoked,brazil,M,unspecified,N,09-Jun-2014,M,Unprovoked,2014.0,43.0,43.0
542,Unprovoked,usa,M,unspecified,N,09-Jun-2014,M,Unprovoked,2014.0,16.0,16.0
543,Unprovoked,australia,M,unspecified,N,09-Jun-2014,M,Unprovoked,2014.0,39.0,39.0
