,year,type,country,sex_,age,species_,fatal_(y/n),date
1565,2005,Unprovoked,usa,F,14,[4' to 5'],N,13-Jul-2005
1566,2005,Unprovoked,usa,M,19,,N,1-Jul-2005
1567,2005,Unprovoked,usa,M,16,Bull shark,N,27-Jun-2005
1568,2005,Unprovoked,usa,F,14,1.8 m [6'] bull shark,Y,25-Jun-2005
1569,2005,Unprovoked,vanuatu,F,7,"On 8/13/2005 anglers from New Zealand caught a 2.8 m [9'3""], 140-kg [309-lb] shark at the same spot. It was believed this was the same shark that killed Alysha",Y,22-Jun-2005
1570,2005,Unprovoked,mexico ,M,,,N,20-Jun-2005
1571,2005,Invalid,usa,M,49,Invalid,,18-Jun-2005
1572,2005,Unprovoked,usa,M,20,"Unknown, but it was reported that a shark tooth was recovered from the wound",N,16-Jun-2005
1573,2005,Unprovoked,south korea,F,38,3 m [10'] white shark,N,13-Jun-2005
1574,2005,Unprovoked,usa,F,11,,N,07-Jun-2005
1575,2005,Invalid,usa,M,17,"Mr. Burgess of ISAF announced the injury was the bite of a 1.8 m [6'], 2- to 3-year old white shark. Subsequent investigation revealed there was  no shark involvement in this incident",,05-Jun-2005
1576,2005,Unprovoked,south africa,M,22,White shark,Y,04-Jun-2005
1577,2005,Unprovoked,usa,M,6,,N,02-Jun-2005
1578,2005,Unprovoked,usa,M,33,"""small shark""",N,28-May-2005
1579,2005,Unprovoked,usa,F,,"18"" to 36"" shark",N,27-May-2005
1580,2005,Unprovoked,south africa,M,32,Raggedtooth shark,N,25-May-2005
1581,2005,Unprovoked,australia,M ,,Blacktip shark,N,15-May-2005
1582,2005,Boating,usa,,,"Tiger shark, 8' to 9' ",N,14-May-2005
1583,2005,Unprovoked,madagascar,M,,2.5 m shark,N,03-May-2005
1584,2005,Sea Disaster,usa,M,Teens,,N,02-May-2005
1585,2005,Unprovoked,usa,M,47,"Tiger shark, 3 m [10']",N,02-May-2005
1586,2005,Provoked,australia,M,25,"Mako shark, 1.5 m [5'] ",N,25-Apr-2005
1587,2005,Unprovoked,australia,,,,N,17-Apr-2005
1588,2005,Unprovoked,australia,M,20,2 m [6.75'] copper shark,N,16-Apr-2005
1589,2005,Unprovoked,australia,M,40,Bronze whaler shark,N,16-Apr-2005
1590,2005,Unprovoked,usa,F,70,1.8 m [6'] blacktip shark,N,13-Apr-2005
1591,2005,Invalid,usa,M,52,Shark involvement not confirmed,,09-Apr-2005
1592,2005,Unprovoked,usa,M,37,,N,07-Apr-2005
1593,2005,Unprovoked,usa,F,,small hammerhead shark,N,06-Apr-2005
1594,2005,Unprovoked,south africa,M,32,4 m [13'] shark,N,28-Mar-2005
1595,2005,Unprovoked,australia,M,,,N,Reported    27-Mar-2005
1596,2005,Unprovoked,venezuela,M,,,N,25-Mar-2005
1597,2005,Unprovoked,australia,M,26,6 m [20'] white shark,Y,19-Mar-2005
1598,2005,Provoked,usa,M,45,"Sandtiger shark, 2.1 m [7'] ",N,12-Mar-2005
1599,2005,Invalid,south africa,M,51,Invalid,,10-Mar-2005
1600,2005,Provoked,new zealand,M,,"Bronze whaler shark, 4.3 m [14'] ",N,09-Mar-2005
1601,2005,Unprovoked,solomon islands,M,,,N,05-Mar-2005
1602,2005,Unprovoked,australia,M,18,Bull shark,N,26-Feb-2005
1603,2005,Provoked,usa,M,,"Nurse shark, 3' ",N,22-Feb-2005
1604,2005,Unprovoked,usa,M,,"Tiger shark, 2.4 m [8']",N,16-Feb-2005
1605,2005,Unprovoked,usa,M,,1.8 m [6'] Caribbean reef shark,N,13-Feb-2005
1606,2005,Unprovoked,brazil,M,12,,N,04-Feb-2005
1607,2005,Unprovoked,cuba,M,19,3 m [10'] shark,N,20-Jan-2005
1608,2005,Provoked,australia,M,,3 m shark,N,19-Jan-2005
1609,2005,Provoked,australia,,,"Bronze whaler shark, 2 m to 3 m [6.75' to 10']  ",N,14-Jan-2005
1610,2005,Boating,new zealand,M,39,White shark,N,08-Jan-2005
1611,2004,Invalid,sri lanka,F,11,No shark involvement,,26-Dec-2004
1612,2004,Unprovoked,australia,M,18,4.5 m & 5 m white shark ,Y,16-Dec-2004
1613,2004,Unprovoked,australia,M,38,Bull shark,Y,11-Dec-2004
1614,2004,Unprovoked,south africa,M,20,Raggedtooth shark,N,27-Nov-2004
1615,2004,Unprovoked,south africa,M,16,Raggedtooth shark,N,26-Nov-2004
1616,2004,Unprovoked,south africa,F,77,6 m [20'] white shark,Y,15-Nov-2004
1617,2004,Unprovoked,usa,lli,38,5.5 m [18'] white shark,N,11-Nov-2004
1618,2004,Unprovoked,vanuatu,M,30s,,N,11-Nov-2004
1619,2004,Unprovoked,new caledonia,,,3 m shark,N,Nov-2004
1620,2004,Unprovoked,cuba,M,40,2.5 m [8.25'] bull shark,N,31-Oct-2004
1621,2004,Invalid,new zealand,,,Invalid,,30-Oct-2004
1622,2004,Unprovoked,south africa,M,52,2 m [6.75'] white shark,N,30-Oct-2004
1623,2004,Unprovoked,australia,M,59,"Bronze whaler shark, 2.4 m [8'] ",N,21-Oct-2004
1624,2004,Unprovoked,usa,M,,1.8 m to 2.4 m [6' to 8'] white shark,N,10-Oct-2004
1625,2004,Unprovoked,usa,M,34,"Tiger shark, 2.4 m to 3.7 m [8' to 12'] ",N,09-Oct-2004
1626,2004,Unprovoked,south africa,M,34,"Raggedtooth shark, 1.5 to 2 m [5' to 6.75']",N,09-Oct-2004
1627,2004,Unprovoked,reunion,M,15,Thought to involve a 2.5 m bull or tiger shark,N,06-Oct-2004
1628,2004,Unprovoked,usa,M,16,,N,02-Oct-2004
1629,2004,Unprovoked,usa,M,40,,N,01-Oct-2004
1630,2004,Boat,australia,,,"Tiger shark, 3 m [10'] ",N,25-Sep-2004
1631,2004,Unprovoked,usa,M,26,White shark,N,20-Sep-2004
1632,2004,Invalid,usa,M,,Shark involvement questionable,,10-Sep-2004
1633,2004,Unprovoked,brazil,,,,Y,08-Sep-2004
1634,2004,Unprovoked,usa,F,17,2.4 m [8'] shark,N,04-Sep-2004
1635,2004,Unprovoked,usa,F,38,,N,29-Aug-2004
1636,2004,Unprovoked,brazil,M,24,"Tiger shark, 1.5 m ",N,21-Aug-2004
1637,2004,Unprovoked,usa,M,,0.9 m to 1.2 m [3' to 4'] white shark,N,20-Aug-2004
1638,2004,Unprovoked,usa,M,50,4.9 m to 5.5 m [16' to 18'] white shark,Y,15-Aug-2004
1639,2004,Unprovoked,usa,M,47,1.2 m [4'] shark,N,06-Aug-2004
1640,2004,Unprovoked,australia,M,30,,N,03-Aug-2004
1641,2004,Boat,south africa,,,3 m to 4 m [10' to 13']  white shark,N,Aug-2004
1642,2004,Unprovoked,usa,F,20,,N,31-Jul-2004
1643,2004,Unprovoked,russia,M,,White shark,N,30-Jul-2004
1644,2004,Unprovoked,usa,F,28,,N,28-Jul-2004
1645,2004,Unprovoked,usa,F,13,1.8 m [6'] shark,N,27-Jul-2004
1646,2004,Unprovoked,usa,F,19,1.2 m to 1.5 m [4' to 5'] shark,N,27-Jul-2004
1647,2004,Unprovoked,usa,M,11,Bull shark,N,25-Jul-2004
1648,2004,Boating,australia,,,4 m [13'] white shark,N," 19-Jul-2004 Reported to have happened  ""on the weekend"""
1649,2004,Unprovoked,japan,M,51,"Longfin mako shark, 3.5 m [11.5'], 350-kg [772-lb] ",N,15-Jul-2004 
1650,2004,Unprovoked,australia,M,30,"2 sharks, 4.5 m & 3 m ",Y,10-Jul-2004
1651,2004,Unprovoked,egypt,F,Teen,"""black tipped"" shark",N,02-Jul-2004
1652,2004,Unprovoked,usa,M,7,4' to 5' shark,N,02-Jul-2004
1653,2004,Unprovoked,usa,M,45,"9'2"" white shark",N,26-Jun-2004
1654,2004,Invalid,australia,M,,Invalid,,26-Jun-2004
1655,2004,Unprovoked,usa,F,,,N,14-Jun-2004
1656,2004,Unprovoked,australia,M,17,"Bronze whaler shark, 2.5 m [8.25'] ",N,10-Jun-2004
1657,2004,Unprovoked,usa,M,8,1.2 m [4'] shark,N,10-Jun-2004
1658,2004,Unprovoked,south africa,M,21,White shark,Y,02-Jun-2004
1659,2004,Unprovoked,usa,M,16,0.9 m to 1.5 m [3' to 5'] shark,N,29-May-2004
1660,2004,Unprovoked,brazil,M,17,Bull shark,N,23-May-2004
1661,2004,Unprovoked,usa,M,44,2.4 m to 3.7 m [8' to 12'] shark,N,28-May-2004
1662,2004,Unprovoked,usa,M,9,,N,23-May-2004
1663,2004,Invalid,usa,M,9,Shark involvement not confirmed,,22-May-2004
1664,2004,Unprovoked,usa,F,9,,N,22-May-2004
1665,2004,Unprovoked,brazil,F,24,,N,22-May-2004
1666,2004,Provoked,bahamas,M,63,"1,5 m [5'] Caribbean reef shark (Carcharhinus  perezi)",N,18-May-2004
1667,2004,Unprovoked,usa,M,28,"Mako shark, 1.8 m [6']",N,04-May-2004
1668,2004,Unprovoked,brazil,M,22,,Y,01-May-2004
1669,2004,Unprovoked,australia,M,,"Wobbegong shark, 1.2 m [4'] k",N,26-Apr-2004
1670,2004,Boat,new zealand,,,"White shark, 5.5 m [18']",N,22-Apr-2004
1671,2004,Unprovoked, tonga,M,,small sharks,Y,13-Apr-2004
1672,2004,Invalid, tonga,M,,Questionable Incident,Y,13-Apr-2004
1673,2004,Unprovoked,usa,M,57,Tiger shark,Y,07-Apr-2004
1674,2004,Unprovoked,south africa,M,16,5 m [16.5'] white shark,N,05-Apr-2004
1675,2004,Invalid,usa,F,22,Shark involvement prior to death was not confirmed,,04-Apr-2004
1676,2004,Unprovoked,usa,M,26,,N,31-Mar-2004
1677,2004,Unprovoked,usa,M,20,1.2 m [4'] bull shark,N,31-Mar-2004
1678,2004,Unprovoked,brazil,M,22,bull shark,N,29-Mar-2004
1679,2004,Unprovoked,usa,M,,bull shark,N,28-Mar-2004
1680,2004,Unprovoked,reunion,M,20,2.5 m shark,N,27-Mar-2004
1681,2004,Unprovoked,usa,M,61,,N,27-Mar-2004
1682,2004,Unprovoked,usa,F,,1.8 m [6'] shark,N,14-Mar-2004
1683,2004,Unprovoked,new zealand,M,,Bronze whaler shark,N,22-Mar-2004
1684,2004,Unprovoked,usa,M,51,"Tiger shark, 2.4 m to 3 m [8' to 10'] ",N,16-Mar-2004
1685,2004,Unprovoked,australia,M,47,"Bronze whaler shark, 1.5 m [5'] ",N,06-Mar-2004
1686,2004,Unprovoked,brazil,M,29,,Y,29-Feb-2004
1687,2004,Unprovoked,new zealand,M,15,2 m [6.75'] sevengill  shark,N,26-Feb-2004
1688,2004,Unprovoked,australia,M,,,N,21-Feb-2004
1689,2004,Invalid,australia,M,31,Shark involvement not confirmed,,16-Feb-2004
1690,2004,Unprovoked,egypt,M,,,Y,14-Feb-2004
1691,2004,Unprovoked,australia,M,22,"60 cm [23.6""] blind or brown shark",N,11-Feb-2004
1692,2004,Unprovoked,australia,M,46,4 m to 5 m [13' to 16.5'] white shark,N,25-Jan-2004
1693,2004,Unprovoked,uruguay,M,21,Possibily a  1.5 to 2 m sandtiger shark,N,23-Jan-2004
1694,2004,Invalid,new zealand,M,,Shark involvement doubtful,,22-Jan-2004
1695,2004,Unprovoked,venezuela,M,,"Bull shark, 1.65 m [5'5""] was speared & killed",N,21-Jan-2004
1696,2004,Unprovoked,venezuela,M,40,"Bull shark, 132-kg [291-lb] ",N,21-Jan-2004
1697,2004,Boating,south africa,M,,"Mako shark, 3 m to 4 m [10' to 13'] ",N,Reported 15-Jan-2004 
1698,2004,Unprovoked,australia,M,,"Raggedtooth shark, 3.5 m [11.5'] ",N,12-Jan-2004
1699,2004,Unprovoked,south africa,M,22,Raggedtooth shark,N,07-Jan-2004
1700,2004,Invalid,new zealand,M,,Invalid,,03-Jan-2004
1701,2004,Sea Disaster,egypt,,,,Y,03-Jan-2004
1702,2004,Unprovoked,australia,M,,,N,2004
1703,2003,Boating,south africa,,,Shortfin mako shark,N,31-Dec-2003
1704,2003,Invalid,usa,M,28,Questionable Incident,,26-Dec-2003
1705,2003,Unprovoked,usa,M,13,,N,13-Dec-2003
1706,2003,Unprovoked,new zealand,M,45,,Y,13-Dec-2003
1707,2003,Unprovoked,australia,M,36,,N,08-Dec-2003
1708,2003,Unprovoked,australia,M,,"Wobbegong shark, 1.2 m [4'] ",N,30-Nov-2003
1710,2003,Unprovoked,south africa,M,21,"Tiger shark, 4 m [13']  ?",Y,27-Nov-2003
1711,2003,Unprovoked,usa,F,35,4' shark,N,22-Nov-2003
1712,2003,Unprovoked,india,M,35,Tiger shark?,N,12-Nov-2003 
1713,2003,Unprovoked,usa,M,24,,N,12-Nov-2003
1714,2003,Unprovoked,egypt,M,,2.5 oceanic whitetip shark,N,06-Nov-2003
1715,2003,Unprovoked,south africa,,,White shark,N,06-Nov-2003
1716,2003,Unprovoked,australia,M,,,N,01-Nov-2003
1717,2003,Provoked,panama,M,,"Nurse shark, 60 cm to 90 cm [2' to 3'] ",N,Nov-2003
1718,2003,Unprovoked,usa,M,18,1.2 m to 1.5 m [4' to 5'] shark,N,31-Oct-2003
1719,2003,Unprovoked,australia,M,22,"1.5 m [5'] shark, either a bronze whaler or a grey nurse shark",N,31-Oct-2003
1720,2003,Unprovoked,usa,F,13,"Tiger shark, 14' ",N,31-Oct-2003
1721,2003,Unprovoked,usa,M,46,,N,27-Oct-2003
1722,2003,Invalid,usa,M,56,Shark involvement not confirmed,,24-Oct-2003
1723,2003,Unprovoked,usa,M,19,1.2 m [4'] shark,N,14-Oct-2003
1724,2003,Invalid,usa,M,,Shark involvement prior to death was not confirmed,Y,06-Oct-2003
1725,2003,Unprovoked,usa,F,,,N,05-Oct-2003
1726,2003,Unprovoked,usa,M,18,,N,05-Oct-2003
1727,2003,Provoked,usa,M,30,,N,05-Oct-2003
1728,2003,Unprovoked,usa,M,50,,N,05-Oct-2003
1729,2003,Unprovoked,usa,F,41,"1.2 m [4'] ""grey-colored shark""",N,05-Oct-2003
1730,2003,Unprovoked,fiji,M,40,,Y,29-Sep-2003
1731,2003,Unprovoked,usa,M,16,,N,28-Sep-2003
1732,2003,Unprovoked,usa,M,21,,N,21-Sep-2003
1733,2003,Unprovoked,usa,M,19,,N,19-Sep-2003
1734,2003,Unprovoked,usa,M,17,,N,17-Sep-2003
1735,2003,Unprovoked,usa,M,30,3' shark,N,14-Sep-2003
1736,2003,Boat,south africa,,36 & 26,2 m cow shark,N,14-Sep-2003
1737,2003,Invalid,usa,F,8 or 10,Shark involvement doubtful,,14-Sep-2003
1738,2003,Unprovoked,usa,M,18,6' shark,N,13-Sep-2003
1739,2003,Unprovoked,usa,M,15,7' shark,N,13-Sep-2003
1740,2003,Unprovoked,south africa,M,19,White shark,Y,12-Sep-2003
1741,2003,Unprovoked,usa,M,,,N,Sep-2003
1742,2003,Provoked,usa,M,,1.2 m [4'] bull shark,N,29-Aug-2003
1743,2003,Unprovoked,usa,F,50,4.5 m to 5.5 m [15' to 18'] white shark,Y,19-Aug-2003
1744,2003,Invalid,usa,M,31,Shark involvement not confirmed,,12-Aug-2003
1745,2003,Unprovoked,south africa,M,16,3.5 m [11.5'] white shark,N,08-Aug-2003
1746,2003,Unprovoked,australia,M,37,,N,Reported 26-Jul-2003
1747,2003,Unprovoked,usa,M,18,,N,20-Jul-2003
1748,2003,Unprovoked,usa,F,15,,N,15-Jul-2003
1749,2003,Unprovoked,bahamas,M,58,Unidentified species,N,10-Jul-2003
1750,2003,Provoked,usa,M,10,2' shark,N,05-Jul-2003
1751,2003,Unprovoked,usa,M,21,1.5 m to 1.8 m [5' to 6'] shark,N,05-Jul-2003
1752,2003,Unprovoked,bahamas,M,39,2.1 m  [7'] bull shark,N,04-Jul-2003
1753,2003,Unprovoked,usa,M,,8' great hammerhead shark,N,Jul-2003
1754,2003,Unprovoked,french polynesia,M,,,N,Late Jul-2003
1755,2003,Unprovoked,new zealand,M,,Grey reef shark,N,Jul-2003
1756,2003,Unprovoked,usa,M,17,Unidentified species,N,30-Jun-2003
1757,2003,Unprovoked,usa,M,15,106 cm [3.5']  shark,N,26-Jun-2003
1758,2003,Unprovoked,brazil,M,,,Y,24-Jun-2003
1759,2003,Unprovoked,usa,F,12,small brown shark,N,24-Jun-2003
1760,2003,Unprovoked,usa,M,60,3.7 m to 4.3 m [12' to 14'] shark,N,24-Jun-2003
1761,2003,Unprovoked,usa,M,51,Unidentified species,N,22-Jun-2003
1762,2003,Unprovoked,usa,M,33,"""sand shark""",N,19-Jun-2003
1763,2003,Unprovoked,usa,,15,,N,08-Jun-2003
1764,2003,Invalid,usa,F,22,Shark involvement not confirmed,,Jun-2003
1765,2003,Unprovoked,usa,M,18,,N,25-May-2003
1766,2003,Unprovoked,usa,M,22,3' to 5' shark,N,14-May-2003
1767,2003,Unprovoked,usa,M,20,1.8 m [6'] reef shark - or a 2.1 m to 2.4 m [7' to 8'] grey-colored shark,N,10-May-2003
1768,2003,Provoked,usa,M,34,4' to 5' shark,N,07-May-2003
1769,2003,Unprovoked,usa,F,9,,N,03-May-2003
1770,2003,Unprovoked,philippines,,,White shark,N,May-2003
1771,2003,Provoked,brazil,M,,,N,26-Apr-2003
1772,2003,Unprovoked,brazil,M,16,,N,25-Apr-2003
1773,2003,Unprovoked,brazil,M,17,Bull shark,N,23-Apr-2003
1774,2003,Unprovoked,brazil,M,7,,N,23-Apr-2003
1775,2003,Unprovoked,usa,M,36,Unidentified species,N,21-Apr-2003
1776,2003,Unprovoked,usa,M,17,Unidentified species,N,21-Apr-2003
1777,2003,Unprovoked,usa,M,30,Unidentified species,N,20-Apr-2003
1778,2003,Unprovoked,usa,M,23,0.9 m to 1.2 m [3' to 4'] shark,N,20-Apr-2003
1779,2003,Unprovoked,usa,M,18,Unidentified species,N,20-Apr-2003
1780,2003,Unprovoked,usa,M,11,A small shark,N,19-Apr-2003
1781,2003,Unprovoked,usa,M,12,Unidentified species,N,18-Apr-2003
1782,2003,Unprovoked,usa,M,20,"15 cm to 20 cm [6"" to 8""] bite diameter just below left knee",N,15-Apr-2003
1783,2003,Unprovoked,venezuela,M,28,"Mako shark, 3 m [10']",N,11-Apr-2003
1784,2003,Unprovoked,usa,M,,,N,09-Apr-2003
1785,2003,Unprovoked,usa,M,50,4' to 5' shark,N,04-Apr-2003
1786,2003,Provoked,usa,F,,60 cm [2'] captive shark,N,10-Mar-2003
1787,2003,Unprovoked,new zealand,M,44,2.5 m [8.25'] white shark,N,27-Feb-2003
1788,2003,Unprovoked,australia,M,37,"""a small shark""",N,15-Feb-2003
1789,2003,Unprovoked,usa,M,54,Species unidentified,N,15-Feb-2003
1790,2003,Unprovoked,australia,M,24,Thought to involve a 2 m [6.75'] grey nurse shark,N,11-Feb-2003
1791,2003,Unprovoked,australia,M,84,Thought to involve a >2 m [6.75'] bull shark,Y,08-Feb-2003
1792,2003,Invalid,south africa,M,14,Shark involvement prior to death was not confirmed,,17-Jan-2003
1793,2003,Unprovoked,costa rica,M,,"Bull shark, 7'",N,03-Jan-2003
1794,2003,Unprovoked,australia,F,,"Bronze whaler shark, 2.5 m [8.25'] ",N,02-Jan-2003
1795,2002,Unprovoked,australia,F,18,Reported to involve a hammerhead shark,N,29-Dec-2002
1796,2002,Unprovoked,south africa,M,25,"White shark, 4 m white shark",N,24-Dec-2002
1797,2002,Unprovoked,australia,M,26,"Wobbegong shark, 1m",N,21-Dec-2002
1798,2002,Invalid,australia,M,11,"Shark involvement not confirmed, injury may be due to a stingray",,20-Dec-2002
1799,2002,Unprovoked,australia,M,23,Bull shark,Y,16-Dec-2002
1800,2002,Unprovoked,brazil,M,19,,Y,01-Dec-2002
1801,2002,Unprovoked,micronesia,M,,Blacktip shark,N,28-Nov-2002
1802,2002,Unprovoked,usa,M,48,3 m to 4.5 m [10' to 15'] white shark,N,28-Nov-2002
1803,2002,Unprovoked,usa,F,34,2.4 m to 3 m [8' to 10'] grey colored shark,N,17-Nov-2002
1804,2002,Unprovoked,turks & caicos,F,41,1.8 m to 2.1 m [6' to 7']  Caribbean Reef Shark ,N,14-Nov-2002
1805,2002,Unprovoked,usa,M,21,6' shark,N,11-Nov-2002
1806,2002,Unprovoked,usa,M,16,3' to 4' shark,N,02-Nov-2002
1807,2002,Unprovoked,french polynesia,M,52,,N,Nov-2002
1808,2002,Unprovoked,usa,F,60,A small shark,N,30-Oct-2002
1809,2002,Unprovoked,brazil,M,36,Possibly a bull shark or tiger shark,Y,14-Oct-2002
1810,2002,Unprovoked,usa,M,21,,N,11-Oct-2002
1811,2002,Unprovoked,usa,M,14,Blacktip or spinner shark,N,05-Oct-2002
1812,2002,Unprovoked,usa,M,35,3.5' to 4.5' shark,N,05-Oct-2002
1813,2002,Unprovoked,usa,M,18,3.5' to 4' shark,N,03-Oct-2002
1814,2002,Unprovoked,usa,M,47,4' to 5' shark,N,30-Sep-2002
1815,2002,Unprovoked,usa,M,32,,N,29-Sep-2002
1816,2002,Unprovoked,usa,M,55,1.2 m [4'] blacktip shark,N,27-Sep-2002
1817,2002,Provoked,usa,M,  ,1.8 m [6'] blacktip shark,N,27-Sep-2002
1818,2002,Provoked,tonga,M, ,"Tiger shark, 1.5 m [5']k",N,27-Sep-2002
1819,2002,Unprovoked,usa,M,24,2.4 m [8'] shark,N,21-Sep-2002
1820,2002,Unprovoked,usa,M,35,3 m to 3.7 m [10' to 12'] shark,N,21-Sep-2002
1821,2002,Unprovoked,brazil,M,19,Bull or tiger shark,N,16-Sep-2002
1822,2002,Unprovoked,usa,,,,N,16-Sep-2002
1823,2002,Unprovoked,south africa,M,47,White shark,N,13-Sep-2002
1824,2002,Unprovoked,usa,M,20,4' to 6' shark,N,09-Sep-2002
1825,2002,Provoked,usa,M,36,1' to 2' hammerhead or bonnethed shark,N,05-Sep-2002
1826,2002,Unprovoked,usa,M,16,"Tiger shark, 2.4 m to 3 m [8' to 10'] ",N,28-Aug-2002
1827,2002,Unprovoked,usa,F,29,,N,17-Aug-2002
1828,2002,Unprovoked,usa,M,27,0.9 m  to 1.2 m [3' to 4'] shark,N,14-Aug-2002
1829,2002,Unprovoked,usa,M,15,"Nurse shark, 1.5 m [5'] ",N,11-Aug-2002
1830,2002,Unprovoked,usa,M,15,,N,07-Aug-2002
1831,2002,Provoked,united kingdom,M,30,"Sandtiger shark, 3 m [10'] ",N,Reported 06-Aug-2002
1832,2002,Unprovoked,usa,M,14,1.2 m to 1.5 m [4' to 5'] shark,N,05-Aug-2002
1833,2002,Unprovoked,usa,M,13,1.2 m [4'] blacktip or sandbar shark,N,26-Jul-2002
1834,2002,Unprovoked,usa,F,15,"Bull shark, 1.8 m to 2.1 m [6' to 7'] ",N,20-Jul-2002
1835,2002,Provoked,usa,M,19,,N,10-Jul-2002
1836,2002,Provoked,usa,M,41,"Mako shark, 400-lb ",Y,09-Jul-2002
1837,2002,Unprovoked,brazil,M,22,Bull or tiger shark,N,10-Jul-2002
1838,2002,Unprovoked,usa,F,9,"1.2 m to 1.5 m [4' to 5'] shark, possibly a bull shark",N,04-Jul-2002
1839,2002,Unprovoked,australia,M,30,,N,20-Jun-2002
1840,2002,Unprovoked,usa,F,11,,N,20-Jun-2002
1841,2002,Invalid,indonesia,,,Shark involvement prior to death was not confirmed,,16-Jun-2002
1842,2002,Unprovoked,papua new guinea,,,,N,Reported 13-Jun-2002
1843,2002,Unprovoked,papua new guinea,,,,Y,Reported 13-Jun-2002
1844,2002,Unprovoked,usa,,,"Tiger shark, 2.4 m to 2.7 m [8' to 9']  ",N,11-Jun-2002
1845,2002,Unprovoked,usa,M,28,0.9 m to 1.2 m [3' to 4'] shark; Tooth fragment recovered from hand,N,10-Jun-2002
1846,2002,Unprovoked,usa,M,50,  ,N,09-Jun-2002
1847,2002,Unprovoked,usa,M,10,,N,09-Jun-2002
1848,2002,Unprovoked,south africa,M,50,1.5 to 2.5 m [5' to 8.25'] copper shark,N,03-Jun-2002
1849,2002,Unprovoked,usa,M,24,3.7 m to 4.3 m [12' to 14'] white shark,N,31-May-2002
1850,2002,Unprovoked,usa,M,16,1 m  shark,N,31-May-2002
1851,2002,Provoked,usa,M,55,3' blacktip shark,N,22-May-2002
1852,2002,Unprovoked,usa,M,35,,N,22-May-2002
1853,2002,Unprovoked,costa rica,M,,"Bull shark, 1.8 m to 2.1 m [6' to 7'] ",N,Reported 21-May-2002
1854,2002,Unprovoked,papua new guinea,M,14,,N,21-May-2002
1855,2002,Unprovoked,usa,M,31,2.1 m to 2.4 m [7' to 8'] shark,N,13-May-2002
1856,2002,Unprovoked,brazil,M,40,,N,10-May-2002
1857,2002,Provoked,australia,M,20,,N,07-May-2002
1858,2002,Unprovoked,australia,M,23,"White shark, 6m [20']",Y,30-Apr-2002
1859,2002,Invalid,australia,M,52,Invalid,,21-Apr-2002
1860,2002,Unprovoked,usa,M,34,1.2 m [4'] shark,N,20-Apr-2002
1861,2002,Unprovoked,usa,M,28,,N,18-Apr-2002
1862,2002,Unprovoked,australia,M,45,,N,12-Apr-2002
1863,2002,Unprovoked,bahamas,M,43,"Bull shark, 400-lb ",N,09-Apr-2002
1864,2002,Unprovoked,usa,M,41,3'  shark,N,02-Apr-2002
1865,2002,Unprovoked,usa,M,29,0.9 m [3'] shark,N,01-Apr-2002
1866,2002,Unprovoked,usa,M,17,Tiger shark,N,25-Mar-2002
1867,2002,Unprovoked,usa,F,11,  ,N,25-Mar-2002
1868,2002,Unprovoked,brazil,M,16,,Y,24-Mar-2002
1869,2002,Unprovoked,usa,M,20,4' shark,N,19-Mar-2002
1870,2002,Unprovoked,usa,M,39,"Nurse shark, 1m ",N,15-Mar-2002
1871,2002,Unprovoked,usa,M,31,"Spinner shark, 3' to 4' ",N,15-Mar-2002
1872,2002,Invalid,new caledonia,M,44,Shark involvement prior to death unconfired,,03-Mar-2002
1873,2002,Unprovoked,turks & caicos,M,,,Y,23-Feb-2002
1874,2002,Unprovoked,australia,M,30 or 36,"1.5 m [5'] ""whaler shark""",N,16-Feb-2002
1875,2002,Unprovoked,fiji,M,15,,Y,11-Feb-2002
1876,2002,Boating,australia,M,35,C. leucas tooth fragment recovered from kayak,N,07-Feb-2002
1877,2002,Unprovoked,australia,M,20,"Tiger shark, 3 m [10']",N,30-Jan-2002
1878,2002,Unprovoked,australia,M,32,,N,30-Jan-2002
1879,2002,Unprovoked,south africa,M,16,Zambesi shark?,N,04-Jan-2002
1880,2002,Unprovoked,brazil,,,,Y,03-Jan-2002
1881,2002,Unprovoked,south africa,M,26,Unidentified,N,01-Jan-2002
1882,2002,Unprovoked,usa,M,35,"Tiger shark, 1.8 m [6'] ",N,01-Jan-2002
1883,2001,Invalid,australia,M,36,,N,21-Dec-2001
1884,2001,Unprovoked,australia,M,49,Bronze whaler shark,N,23-Nov-2001
1885,2001,Unprovoked,usa,,,,N,14-Nov-2001
1886,2001,Invalid,australia,M,,,,07-Nov-2001
1887,2001,Unprovoked,south africa,M,,"Mako shark, 2 m [6.75'] ",N,07-Oct-2001
1888,2001,Unprovoked,australia,F,20,Bronze whaler shark?,N,02-Oct-2001
1889,2001,Unprovoked,mexico,M,26,"Tiger shark, 1.8 m [6']",N,30-Sep-2001
1890,2001,Boat,australia,M,31,4 m [13'] white shark,N,30-Sep-2001
1891,2001,Provoked,usa,M,21,4' shark,N,24-Sep-2001
1892,2001,Unprovoked,usa,M,14,,N,18-Sep-2001
1893,2001,Invalid,usa,M,42,Questionable incident - shark bite may have precipitated drowning,Y,16-Sep-2001
1894,2001,Unprovoked,usa,M,6½,2' to 3.5' shark,N,15-Sep-2001
1895,2001,Unprovoked,usa,M,16,,N,15-Sep-2001
1896,2001,Provoked,united kingdom,M,,12' sandtiger shark,N,13-Sep-2001
1897,2001,Provoked,usa,M,44,,N,08-Sep-2001
1898,2001,Unprovoked,usa,M,13,,N,07-Sep-2001
